TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Mischief,2006,3,23,21,30,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Mischief,2006,10,6,0,0,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Mischief,2006,10,7,20,0,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Mischief,2006,11,28,1,0,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Mischief,2006,12,24,14,0,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Mischief,2007,2,4,20,30,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Mischief,2009,11,5,23,0,18XX W 7TH AVE,Kitsilano,489358.9345,5456981.9068
Mischief,2005,7,23,23,59,18XX W 7TH AVE,Kitsilano,489394.097,5456971.5624
Mischief,2012,4,8,17,10,18XX W 7TH AVE,Kitsilano,489394.097,5456971.5624
Mischief,2017,7,16,19,0,18XX W 7TH AVE,Kitsilano,489394.097,5456971.5624
Mischief,2018,11,12,18,0,18XX W 7TH AVE,Kitsilano,489394.097,5456971.5624
Mischief,2011,5,25,0,15,18XX W 8TH AVE,Kitsilano,489273.1587,5456892.5034
Mischief,2014,11,22,3,23,18XX W 8TH AVE,Kitsilano,489273.1587,5456892.5034
Mischief,2020,9,6,0,0,18XX W 8TH AVE,Kitsilano,489279.4771,5456883.8519
Mischief,2003,8,16,1,45,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Mischief,2004,7,14,8,0,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Mischief,2019,5,6,23,0,18XX W 8TH AVE,Kitsilano,489309.506,5456882.8758
Mischief,2003,4,12,3,33,18XX W 8TH AVE,Kitsilano,489391.8426,5456880.7662
Mischief,2014,9,23,11,52,18XX W 8TH AVE,Kitsilano,489391.8426,5456880.7662
Mischief,2022,1,8,15,0,18XX W 8TH AVE,Kitsilano,489391.8426,5456880.7662
Mischief,2005,1,7,15,25,18XX W BROADWAY AVE,Kitsilano,489230.2632,5456781.1841
Mischief,2004,1,5,18,41,18XX W BROADWAY AVE,Kitsilano,489246.3405,5456780.7355
Mischief,2005,1,27,10,0,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2006,9,26,12,0,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2013,7,24,12,50,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2022,11,16,12,26,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2023,2,6,21,30,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2023,2,7,0,20,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2023,4,21,10,51,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2023,5,14,3,0,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2023,6,24,14,40,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2023,7,20,10,0,18XX W BROADWAY AVE,Kitsilano,489246.907,5456780.7198
Mischief,2021,12,18,4,0,18XX W BROADWAY AVE,Kitsilano,489247.162,5456789.8603
Mischief,2023,5,20,14,0,18XX W BROADWAY AVE,Kitsilano,489250.2358,5456780.627
Mischief,2003,10,26,23,0,18XX W BROADWAY AVE,Kitsilano,489252.7147,5456780.5577
Mischief,2006,9,16,13,23,18XX W BROADWAY AVE,Kitsilano,489252.7147,5456780.5577
Mischief,2013,6,5,15,0,18XX W BROADWAY AVE,Kitsilano,489252.9696,5456789.6981
Mischief,2022,11,1,17,0,18XX W BROADWAY AVE,Kitsilano,489278.2116,5456779.8465
Mischief,2007,4,5,13,50,18XX W BROADWAY AVE,Kitsilano,489303.4961,5456779.1413
Mischief,2018,2,8,7,50,18XX W BROADWAY AVE,Kitsilano,489313.5248,5456788.0092
Mischief,2007,3,10,22,42,18XX W BROADWAY AVE,Kitsilano,489326.7975,5456778.4913
Mischief,2015,6,10,17,29,18XX W BROADWAY AVE,Kitsilano,489338.7667,5456778.1576
Mischief,2007,9,3,19,30,18XX W BROADWAY AVE,Kitsilano,489341.9538,5456778.0687
Mischief,2004,5,13,16,30,18XX W BROADWAY AVE,Kitsilano,489342.2087,5456787.2092
Mischief,2008,2,19,12,0,18XX W BROADWAY AVE,Kitsilano,489342.2087,5456787.2092
Mischief,2023,8,8,12,0,18XX W BROADWAY AVE,Kitsilano,489357.8894,5456777.6243
Mischief,2006,6,14,13,21,18XX W BROADWAY AVE,Kitsilano,489386.5734,5456776.8242
Mischief,2009,8,13,20,0,18XX W BROADWAY AVE,Kitsilano,489386.5734,5456776.8242
Mischief,2010,4,2,1,45,18XX W BROADWAY AVE,Kitsilano,489386.5734,5456776.8242
Mischief,2018,12,14,23,0,18XX W BROADWAY AVE,Kitsilano,489386.5734,5456776.8242
Mischief,2019,4,1,22,39,18XX W BROADWAY AVE,Kitsilano,489386.5734,5456776.8242
Mischief,2012,7,8,8,23,18XX W BROADWAY AVE,Kitsilano,489386.8283,5456785.9647
Mischief,2014,6,3,19,19,18XX W BROADWAY AVE,Kitsilano,489386.8283,5456785.9647
Mischief,2015,4,26,12,0,18XX WATERLOO ST,Kitsilano,486925.8179,5457466.9374
Mischief,2019,2,18,23,0,18XX WATERLOO ST,Kitsilano,486926.4361,5457507.9106
Mischief,2008,5,17,15,0,18XX WATERLOO ST,Kitsilano,486935.6087,5457509.7324
Mischief,2014,2,1,0,0,18XX WHYTE AVE,Kitsilano,489307.2024,5458068.2285
Mischief,2007,1,25,23,37,18XX YEW ST,Kitsilano,488712.4089,5457402.1686
Mischief,2022,11,8,17,45,18XX YEW ST,Kitsilano,488712.4089,5457402.1686
Mischief,2003,2,10,16,0,18XX YEW ST,Kitsilano,488713.8739,5457458.9106
Mischief,2007,7,20,6,30,18XX YEW ST,Kitsilano,488713.8739,5457458.9106
Mischief,2011,11,6,19,0,18XX YEW ST,Kitsilano,488713.8739,5457458.9106
Mischief,2014,2,20,16,0,18XX YEW ST,Kitsilano,488713.8739,5457458.9106
Mischief,2014,3,26,11,54,18XX YEW ST,Kitsilano,488713.8739,5457458.9106
Mischief,2015,4,1,12,0,18XX YEW ST,Kitsilano,488713.8739,5457458.9106
Mischief,2015,5,31,2,0,18XX YEW ST,Kitsilano,488713.8739,5457458.9106
Mischief,2004,1,26,22,0,18XX YEW ST,Kitsilano,488721.6473,5457405.7066
Mischief,2010,5,20,17,35,18XX YEW ST,Kitsilano,488721.6473,5457405.7066
Mischief,2021,1,5,17,0,18XX YEW ST,Kitsilano,488721.7026,5457407.8633
Mischief,2020,8,12,6,44,18XX YEW ST,Kitsilano,488723.3283,5457470.8224
Mischief,2012,6,1,1,12,18XX YEW ST,Kitsilano,488723.4179,5457474.2868
Mischief,2012,7,8,9,58,18XX YEW ST,Kitsilano,488723.4179,5457474.2868
Mischief,2018,4,25,15,33,18XX YEW ST,Kitsilano,488723.4179,5457474.2868
Mischief,2003,1,9,16,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2003,5,13,22,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2003,12,12,0,1,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2004,10,1,16,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2004,10,1,22,30,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2006,3,11,17,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2006,10,4,16,10,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2007,11,3,5,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2011,7,24,23,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2012,1,10,0,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2015,10,28,12,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2016,1,16,17,0,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2019,8,18,9,50,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2020,7,17,19,30,18XX YORK AVE,Kitsilano,489270.1477,5457651.23
Mischief,2021,3,2,11,0,18XX YORK AVE,Kitsilano,489310.6365,5457659.3611
Mischief,2003,4,9,19,40,18XX YORK AVE,Kitsilano,489347.1036,5457658.4462
Mischief,2023,6,22,14,35,1900K W 7TH AVE,Kitsilano,489218.3932,5456977.153
Mischief,2014,8,6,22,17,19XX ALMA ST,Kitsilano,486497.4614,5457420.4035
Mischief,2008,10,31,20,0,19XX ALMA ST,Kitsilano,486497.6542,5457433.5037
Mischief,2018,10,31,15,52,19XX ARBUTUS ST,Kitsilano,488892.5524,5457350.7684
Mischief,2014,8,8,1,49,19XX BALACLAVA ST,Kitsilano,487352.8769,5457379.251
Mischief,2017,3,19,0,0,19XX BALACLAVA ST,Kitsilano,487352.8769,5457379.251
Mischief,2007,9,16,19,0,19XX BALACLAVA ST,Kitsilano,487353.8083,5457406.6005
Mischief,2012,2,13,16,30,19XX BALACLAVA ST,Kitsilano,487353.8244,5457407.0689
Mischief,2007,10,5,22,0,19XX BALACLAVA ST,Kitsilano,487363.0801,5457410.1964
Mischief,2010,11,21,17,27,19XX BALACLAVA ST,Kitsilano,487363.0801,5457410.1964
Mischief,2013,4,26,15,55,19XX BALACLAVA ST,Kitsilano,487363.0801,5457410.1964
Mischief,2014,3,21,8,38,19XX BALACLAVA ST,Kitsilano,487363.0801,5457410.1964
Mischief,2015,5,24,16,30,19XX BALSAM ST,Kitsilano,488367.3607,5457315.2715
Mischief,2005,6,2,2,53,19XX BALSAM ST,Kitsilano,488377.2993,5457358.0196
Mischief,2023,10,14,0,53,19XX BALSAM ST,Kitsilano,488377.2993,5457358.0196
Mischief,2006,8,11,20,0,19XX BAYSWATER ST,Kitsilano,487551.7135,5457397.4462
Mischief,2016,3,7,16,25,19XX BAYSWATER ST,Kitsilano,487560.9349,5457401.5552
Mischief,2005,8,25,18,0,19XX BLENHEIM ST,Kitsilano,487080.8307,5457417.8945
Mischief,2017,5,12,19,0,19XX BLENHEIM ST,Kitsilano,487080.8307,5457417.8945
Mischief,2015,3,7,17,0,19XX COLLINGWOOD ST,Kitsilano,486776.1655,5457367.2415
Mischief,2007,8,11,15,0,19XX COLLINGWOOD ST,Kitsilano,486787.9535,5457425.5756
Mischief,2006,6,13,1,25,19XX CORNWALL AVE,Kitsilano,489077.4493,5457765.8311
Mischief,2008,3,13,2,5,19XX CORNWALL AVE,Kitsilano,489077.4493,5457765.8311
Mischief,2010,1,18,1,56,19XX CORNWALL AVE,Kitsilano,489077.4493,5457765.8311
Mischief,2010,7,28,19,35,19XX CORNWALL AVE,Kitsilano,489077.4493,5457765.8311
Mischief,2018,10,6,4,45,19XX CORNWALL AVE,Kitsilano,489077.4493,5457765.8311
Mischief,2022,5,22,4,49,19XX CORNWALL AVE,Kitsilano,489077.4493,5457765.8311
Mischief,2003,8,8,1,30,19XX CORNWALL AVE,Kitsilano,489088.1688,5457765.5547
Mischief,2013,12,23,21,30,19XX CORNWALL AVE,Kitsilano,489095.3152,5457765.3704
Mischief,2021,7,14,2,40,19XX CORNWALL AVE,Kitsilano,489151.754,5457763.9151
Mischief,2005,1,4,2,0,19XX CORNWALL AVE,Kitsilano,489174.4812,5457763.328
Mischief,2007,8,23,18,8,19XX CORNWALL AVE,Kitsilano,489174.4812,5457763.328
Mischief,2010,3,29,1,11,19XX CORNWALL AVE,Kitsilano,489204.8251,5457762.5437
Mischief,2011,1,25,3,2,19XX CORNWALL AVE,Kitsilano,489221.7808,5457762.1055
Mischief,2010,7,28,9,0,19XX CORNWALL AVE,Kitsilano,489239.7816,5457761.6402
Mischief,2016,8,28,23,0,19XX CORNWALL AVE,Kitsilano,489246.7456,5457752.3132
Mischief,2018,4,17,0,10,19XX CORNWALL AVE,Kitsilano,489246.7456,5457752.3132
Mischief,2018,7,7,10,42,19XX CORNWALL AVE,Kitsilano,489246.7456,5457752.3132
Mischief,2010,7,24,22,0,19XX CREELMAN AVE,Kitsilano,489100.7442,5457976.2337
Mischief,2011,5,24,11,15,19XX CREELMAN AVE,Kitsilano,489133.8677,5457984.4619
Mischief,2022,12,13,0,1,19XX CREELMAN AVE,Kitsilano,489202.5586,5457982.5385
Mischief,2019,10,8,21,15,19XX CREELMAN AVE,Kitsilano,489212.0481,5457982.2928
Mischief,2017,11,16,22,30,19XX CREELMAN AVE,Kitsilano,489233.2421,5457982.1202
Mischief,2007,8,29,22,20,19XX CREELMAN AVE,Kitsilano,489248.3062,5457972.8532
Mischief,2019,3,14,20,0,19XX CREELMAN AVE,Kitsilano,489248.3062,5457972.8532
Mischief,2004,4,9,1,16,19XX CYPRESS ST,Kitsilano,489231.843,5457330.4867
Mischief,2015,8,5,14,45,19XX CYPRESS ST,Kitsilano,489231.843,5457330.4867
Mischief,2019,1,24,21,0,19XX CYPRESS ST,Kitsilano,489241.8331,5457363.737
Mischief,2011,2,1,3,30,19XX DUNBAR ST,Kitsilano,486636.5088,5457343.5056
Mischief,2003,5,1,18,0,19XX DUNBAR ST,Kitsilano,486636.5361,5457344.5112
Mischief,2004,3,24,12,0,19XX DUNBAR ST,Kitsilano,486636.5361,5457344.5112
Mischief,2005,4,4,16,0,19XX DUNBAR ST,Kitsilano,486636.5361,5457344.5112
Mischief,2008,4,23,22,0,19XX DUNBAR ST,Kitsilano,486636.5361,5457344.5112
Mischief,2006,7,17,20,0,19XX DUNBAR ST,Kitsilano,486645.6259,5457342.4055
Mischief,2016,9,29,21,28,19XX DUNBAR ST,Kitsilano,486645.6259,5457342.4055
Mischief,2005,8,21,21,30,19XX DUNBAR ST,Kitsilano,486647.3511,5457405.5018
Mischief,2012,4,6,19,0,19XX DUNBAR ST,Kitsilano,486647.7343,5457419.4989
Mischief,2012,11,3,21,30,19XX DUNBAR ST,Kitsilano,486647.7343,5457419.4989
Mischief,2005,3,7,2,0,19XX DUNBAR ST,Kitsilano,486647.9092,5457425.9154
Mischief,2005,4,4,22,0,19XX DUNBAR ST,Kitsilano,486647.9092,5457425.9154
Mischief,2006,2,4,19,30,19XX DUNBAR ST,Kitsilano,486647.9092,5457425.9154
Mischief,2018,8,16,15,0,19XX DUNBAR ST,Kitsilano,486647.9092,5457425.9154
Mischief,2021,12,2,20,39,19XX LARCH ST,Kitsilano,488201.2705,5457330.9348
Mischief,2003,9,2,10,53,19XX LARCH ST,Kitsilano,488202.2863,5457385.5868
Mischief,2011,6,17,23,12,19XX MAPLE ST,Kitsilano,489054.7675,5457270.3257
Mischief,2011,6,23,21,45,19XX MAPLE ST,Kitsilano,489054.7675,5457270.3257
Mischief,2021,6,18,17,30,19XX MAPLE ST,Kitsilano,489056.797,5457344.5112
Mischief,2021,12,23,17,0,19XX MAPLE ST,Kitsilano,489056.797,5457344.5112
Mischief,2005,8,7,19,0,19XX MAPLE ST,Kitsilano,489064.2599,5457282.9398
Mischief,2015,8,2,11,54,19XX MAPLE ST,Kitsilano,489066.4916,5457364.5049
Mischief,2019,2,17,19,45,19XX MAPLE ST,Kitsilano,489066.4916,5457364.5049
Mischief,2013,3,4,9,47,19XX MCNICOLL AVE,Kitsilano,489148.345,5458179.9949
Mischief,2014,2,1,16,0,19XX MCNICOLL AVE,Kitsilano,489148.345,5458179.9949
Mischief,2004,10,19,7,0,19XX MCNICOLL AVE,Kitsilano,489174.5689,5458179.4412
Mischief,2013,10,15,20,0,19XX MCNICOLL AVE,Kitsilano,489204.0708,5458178.8182
Mischief,2018,5,15,19,0,19XX MCNICOLL AVE,Kitsilano,489207.1557,5458169.607
Mischief,2011,7,9,4,0,19XX MCNICOLL AVE,Kitsilano,489249.7696,5458168.7072
Mischief,2019,4,14,21,30,19XX OGDEN AVE,Kitsilano,489179.9741,5458256.8067
Mischief,2021,7,16,12,59,19XX OGDEN AVE,Kitsilano,489247.4778,5458248.6467
Mischief,2021,8,28,1,30,19XX OGDEN AVE,Kitsilano,489247.4778,5458248.6467
Mischief,2022,3,15,8,36,19XX OGDEN AVE,Kitsilano,489247.4778,5458248.6467
Mischief,2022,4,9,23,30,19XX OGDEN AVE,Kitsilano,489247.4778,5458248.6467
Mischief,2022,4,29,21,40,19XX OGDEN AVE,Kitsilano,489247.4778,5458248.6467
Mischief,2009,5,9,0,23,19XX OGDEN AVE,Kitsilano,489250.5919,5458247.8339
Mischief,2009,9,22,3,37,19XX OGDEN AVE,Kitsilano,489250.5919,5458247.8339
Mischief,2012,9,15,15,30,19XX OGDEN AVE,Kitsilano,489250.5919,5458247.8339
Mischief,2017,7,2,4,56,19XX OGDEN AVE,Kitsilano,489250.5919,5458247.8339
Mischief,2023,7,2,8,15,19XX OGDEN AVE,Kitsilano,489250.5919,5458247.8339
Mischief,2003,4,11,23,0,19XX OGDEN AVE,Kitsilano,489251.3984,5458238.1739
Mischief,2003,6,30,22,30,19XX OGDEN AVE,Kitsilano,489251.3984,5458238.1739
Mischief,2018,2,15,18,30,19XX OGDEN AVE,Kitsilano,489251.3984,5458238.1739
Mischief,2003,5,3,20,0,19XX STEPHENS ST,Kitsilano,487894.2345,5457323.4577
Mischief,2004,1,31,18,0,19XX STEPHENS ST,Kitsilano,487894.2345,5457323.4577
Mischief,2004,7,24,4,0,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2004,8,25,22,0,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2009,11,27,7,49,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2013,4,12,19,42,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2017,1,9,1,30,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2018,12,9,0,0,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2019,7,17,3,35,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2020,1,28,12,48,19XX STEPHENS ST,Kitsilano,487903.2501,5457314.9648
Mischief,2010,12,13,21,0,19XX STEPHENS ST,Kitsilano,487903.4344,5457327.0517
Mischief,2011,2,12,11,26,19XX STEPHENS ST,Kitsilano,487904.4386,5457392.8571
Mischief,2019,8,25,23,0,19XX STEPHENS ST,Kitsilano,487904.4386,5457392.8571
Mischief,2010,10,1,23,0,19XX TRAFALGAR ST,Kitsilano,488026.2333,5457340.9847
Mischief,2018,5,28,9,0,19XX TRAFALGAR ST,Kitsilano,488026.2333,5457340.9847
Mischief,2011,12,30,16,0,19XX TRAFALGAR ST,Kitsilano,488036.2805,5457387.3778
Mischief,2010,11,18,11,0,19XX TRUTCH ST,Kitsilano,487210.9436,5457351.6536
Mischief,2005,1,8,3,14,19XX TRUTCH ST,Kitsilano,487219.0229,5457318.467
Mischief,2003,6,15,15,0,19XX TRUTCH ST,Kitsilano,487222.0998,5457413.9731
Mischief,2018,6,17,10,6,19XX TRUTCH ST,Kitsilano,487222.0998,5457413.9731
Mischief,2003,8,29,9,45,19XX VINE ST,Kitsilano,488546.9269,5457303.6912
Mischief,2011,8,4,18,26,19XX W 10TH AVE,Kitsilano,489063.3533,5456688.437
Mischief,2017,6,27,17,6,19XX W 10TH AVE,Kitsilano,489063.3533,5456688.437
Mischief,2020,1,4,21,28,19XX W 10TH AVE,Kitsilano,489152.4423,5456677.0047
Mischief,2020,1,26,22,53,19XX W 10TH AVE,Kitsilano,489152.4423,5456677.0047
Mischief,2003,2,28,21,0,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2008,11,1,2,41,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2010,10,16,14,48,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2010,11,6,23,0,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2011,11,12,21,50,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2013,5,24,15,0,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2013,6,1,0,0,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2013,6,10,9,8,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2015,10,26,11,40,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2016,6,15,11,0,19XX W 10TH AVE,Kitsilano,489153.3665,5456676.9815
Mischief,2021,7,28,12,30,19XX W 10TH AVE,Kitsilano,489156.9435,5456686.0368
Mischief,2004,10,9,17,22,19XX W 10TH AVE,Kitsilano,489210.0473,5456675.5273
Mischief,2004,11,13,20,19,19XX W 10TH AVE,Kitsilano,489210.0473,5456675.5273
Mischief,2008,2,10,9,0,19XX W 10TH AVE,Kitsilano,489210.0473,5456675.5273
Mischief,2014,1,15,15,30,19XX W 10TH AVE,Kitsilano,489210.0473,5456675.5273
Mischief,2004,9,18,9,0,19XX W 11TH AV,Kitsilano,489210.9151,5456573.0018
Mischief,2019,3,12,12,0,19XX W 11TH AVE,Kitsilano,489127.4981,5456575.1887
Mischief,2019,4,19,19,0,19XX W 11TH AVE,Kitsilano,489127.4981,5456575.1887
Mischief,2019,5,20,14,0,19XX W 11TH AVE,Kitsilano,489127.4981,5456575.1887
Mischief,2021,9,1,18,0,19XX W 11TH AVE,Kitsilano,489167.5383,5456574.1389
Mischief,2011,2,23,21,55,19XX W 11TH AVE,Kitsilano,489200.9051,5456573.2642
Mischief,2004,7,17,0,0,19XX W 11TH AVE,Kitsilano,489207.4363,5456573.0931
Mischief,2004,9,19,23,0,19XX W 11TH AVE,Kitsilano,489207.4363,5456573.0931
Mischief,2006,1,5,23,0,19XX W 11TH AVE,Kitsilano,489207.4363,5456573.0931
Mischief,2006,2,16,20,30,19XX W 11TH AVE,Kitsilano,489207.4363,5456573.0931
Mischief,2006,4,1,20,48,19XX W 11TH AVE,Kitsilano,489207.4363,5456573.0931
Mischief,2006,8,27,2,30,19XX W 11TH AVE,Kitsilano,489207.4363,5456573.0931
Mischief,2012,6,20,0,0,19XX W 11TH AVE,Kitsilano,489207.4363,5456573.0931
Mischief,2017,8,31,0,0,19XX W 12TH AVE,Kitsilano,489048.3495,5456477.9759
Mischief,2023,3,16,0,0,19XX W 12TH AVE,Kitsilano,489061.6586,5456477.6502
Mischief,2013,5,21,1,41,19XX W 12TH AVE,Kitsilano,489085.1733,5456486.2215
Mischief,2015,9,23,21,30,19XX W 12TH AVE,Kitsilano,489099.4619,5456476.7251
Mischief,2017,5,8,22,0,19XX W 12TH AVE,Kitsilano,489148.168,5456475.5331
Mischief,2012,5,11,2,23,19XX W 12TH AVE,Kitsilano,489148.3917,5456484.6743
Mischief,2003,3,29,2,0,19XX W 12TH AVE,Kitsilano,489208.0591,5456474.0673
Mischief,2006,1,25,20,30,19XX W 12TH AVE,Kitsilano,489208.0591,5456474.0673
Mischief,2007,9,21,12,0,19XX W 12TH AVE,Kitsilano,489208.0591,5456474.0673
Mischief,2009,6,7,12,0,19XX W 12TH AVE,Kitsilano,489208.0591,5456474.0673
Mischief,2013,4,18,21,18,19XX W 12TH AVE,Kitsilano,489208.0591,5456474.0673
Mischief,2020,12,1,19,0,19XX W 12TH AVE,Kitsilano,489208.0591,5456474.0673
Mischief,2021,7,4,13,30,19XX W 12TH AVE,Kitsilano,489208.0591,5456474.0673
Mischief,2015,4,3,19,0,19XX W 13TH AVE,Kitsilano,489058.2402,5456367.1332
Mischief,2009,10,21,18,30,19XX W 13TH AVE,Kitsilano,489061.9933,5456367.0069
Mischief,2015,11,9,17,0,19XX W 13TH AVE,Kitsilano,489093.5983,5456375.091
Mischief,2003,4,16,18,0,19XX W 13TH AVE,Kitsilano,489096.4768,5456365.8447
Mischief,2004,8,17,23,0,19XX W 13TH AVE,Kitsilano,489132.1892,5456373.7907
Mischief,2019,10,13,18,0,19XX W 13TH AVE,Kitsilano,489205.0972,5456362.1848
Mischief,2021,3,27,1,0,19XX W 14TH AVE,Kitsilano,489103.0247,5456275.8333
Mischief,2007,10,6,19,0,19XX W 14TH AVE,Kitsilano,489119.4848,5456275.5683
Mischief,2011,8,19,20,0,19XX W 14TH AVE,Kitsilano,489122.7768,5456275.5153
Mischief,2017,6,2,21,28,19XX W 14TH AVE,Kitsilano,489145.821,5456275.1443
Mischief,2009,8,22,21,0,19XX W 14TH AVE,Kitsilano,489201.6381,5456265.1004
Mischief,2018,1,5,12,0,19XX W 14TH AVE,Kitsilano,489201.6381,5456265.1004
Mischief,2018,5,10,0,0,19XX W 14TH AVE,Kitsilano,489201.6381,5456265.1004
Mischief,2020,7,8,11,43,19XX W 15TH AVE,Kitsilano,489074.9343,5456161.0523
Mischief,2004,6,10,19,18,19XX W 15TH AVE,Kitsilano,489083.3183,5456169.9243
Mischief,2011,8,24,12,0,19XX W 15TH AVE,Kitsilano,489094.3765,5456169.5581
Mischief,2006,3,25,22,30,19XX W 15TH AVE,Kitsilano,489109.9723,5456169.0423
Mischief,2006,7,30,21,0,19XX W 15TH AVE,Kitsilano,489152.9826,5456158.4701
Mischief,2019,2,8,17,0,19XX W 15TH AVE,Kitsilano,489154.986,5456167.5527
Mischief,2023,2,21,16,30,19XX W 15TH AVE,Kitsilano,489158.176,5456167.4472
Mischief,2019,11,15,19,0,19XX W 15TH AVE,Kitsilano,489196.1533,5456157.0416
Mischief,2018,6,29,1,13,19XX W 16TH AVE,Kitsilano,489158.4717,5456066.7083
Mischief,2017,3,19,13,15,19XX W 16TH AVE,Kitsilano,489188.7355,5456066.0356
Mischief,2021,7,14,23,0,19XX W 1ST AVE,Kitsilano,489100.7228,5457559.182
Mischief,2022,2,12,18,0,19XX W 1ST AVE,Kitsilano,489100.7228,5457559.182
Mischief,2019,11,15,12,0,19XX W 1ST AVE,Kitsilano,489132.3864,5457558.3221
Mischief,2020,1,3,18,0,19XX W 1ST AVE,Kitsilano,489132.3864,5457558.3221
Mischief,2020,1,3,19,0,19XX W 1ST AVE,Kitsilano,489132.3864,5457558.3221
Mischief,2020,1,4,18,0,19XX W 1ST AVE,Kitsilano,489132.3864,5457558.3221
Mischief,2020,10,28,15,21,19XX W 1ST AVE,Kitsilano,489145.3436,5457567.1176
Mischief,2005,2,9,12,0,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2008,7,22,18,0,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2009,5,10,17,51,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2009,6,28,16,0,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2016,6,28,16,0,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2017,7,6,15,30,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2022,6,2,16,0,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2022,10,26,13,0,19XX W 1ST AVE,Kitsilano,489178.387,5457566.2205
Mischief,2017,7,7,17,54,19XX W 1ST AVE,Kitsilano,489179.4764,5457566.1907
Mischief,2008,2,25,4,22,19XX W 1ST AVE,Kitsilano,489182.6414,5457556.9574
Mischief,2012,9,16,15,30,19XX W 1ST AVE,Kitsilano,489182.6414,5457556.9574
Mischief,2022,2,16,17,53,19XX W 1ST AVE,Kitsilano,489233.6953,5457555.5714
Mischief,2005,11,6,1,30,19XX W 1ST AVE,Kitsilano,489233.9435,5457564.712
Mischief,2005,7,15,21,0,19XX W 1ST AVE,Kitsilano,489237.2539,5457555.4743
Mischief,2005,9,12,21,0,19XX W 1ST AVE,Kitsilano,489237.2539,5457555.4743
